chapter	from	to	kind
14	monies		unresolved
14	ipsae		unresolved
14	carmina		unresolved
14	Ipsa		unresolved
14	arbusla		unresolved
14	usus		unresolved
14	loquendi		unresolved
14	txa		unresolved
14	ascendet		unresolved
14	succidat		unresolved
14	nos		unresolved
14	Apocal		unresolved
14	spectres		unresolved
14	bi'sia		unresolved
14	sepulchre		unresolved
14	Holle		unresolved
14	Hbhle		unresolved
14	Anglo		unresolved
14	helan		unresolved
14	Schattenreich		unresolved
14	Todtenreich		unresolved
14	Unterwelt		unresolved
14	Holle		unresolved
14	tertium		unresolved
14	rnbn		unresolved
14	ms		tooshort
14	xsn		unresolved
14	spectres		unresolved
14	VM		tooshort
14	Rem		unresolved
14	nis		unresolved
14			tooshort
14	O3		tooshort
14	1		tooshort
14	nftFitt		unresolved
14	rntn		unresolved
14	von		unresolved
14	unten		unresolved
14	namlich		unresolved
14	entgegen		unresolved
14	dem		unresolved
14	von		unresolved
14	oben		unresolved
14	kommenden		unresolved
14	Chaldaer		unresolved
14	konige		unresolved
14	DiTins		unresolved
14	ins		unresolved
14	Machtigen		unresolved
14	ansiver	answer	rule
14	ludibria		unresolved
14	loquentur		unresolved
14	CEcolampadius		unresolved
14	einander		unresolved
14	reden		unresolved
14	vociferabuntur		unresolved
14	ai		unresolved
14	uraa		unresolved
14	praegnans		unresolved
14	bHS		unresolved
14	bsa		unresolved
14	sx		tooshort
14	gebettet		unresolved
14	unter		unresolved
14	dir		unresolved
14	mit		unresolved
14	Gewi'irm		unresolved
14	tJiou	thou	rule
14	Von		unresolved
14	bbn		unresolved
14	swacpoQog		unresolved
14	Tertullian		unresolved
14	rsiaa		unresolved
14	dejectus		unresolved
14	terram		unresolved
14	Hendevverk	Hendewerk	rule
14	ttJbn		unresolved
14	bs		tooshort
14	ws		tooshort
14	Iongum		unresolved
14	ir		tooshort
14	debilitator		unresolved
14	iabn		unresolved
14	tlie	the	rule
14	isi'a		unresolved
14	ISfte		unresolved
14	ista		unresolved
14	itt		unresolved
14	oitn		unresolved
14	p5ii		unresolved
14	jVi		unresolved
14	Lightfoot		unresolved
14	sitteth		unresolved
14	Meru		unresolved
14	Hindoo		unresolved
14	Elborz		unresolved
14	Elborj		unresolved
14	eV		tooshort
14	OQSI		unresolved
14	OQTJ		unresolved
14	nQog		unresolved
14	POQQUV		unresolved
14	Caucasus		unresolved
14	nsia		unresolved
14	W'a		unresolved
14	Hindoo		unresolved
14	ina		unresolved
14	iBst		unresolved
14	W'E		unresolved
14	im		tooshort
14	Berge		unresolved
14	ss		tooshort
14	SE35		unresolved
14	morabimur		unresolved
14	evidentia		unresolved
14	diutius		unresolved
14	nx		tooshort
14	jS		tooshort
14	biXtfj		unresolved
14	MtfttJ		unresolved
14	sepulchres		unresolved
14	profundum		unresolved
14	inclinabuntur		unresolved
14	iterum		unresolved
14	propheta		unresolved
14	regem		unresolved
14	siMi'an		unresolved
14	prudente		unresolved
14	deinem		unresolved
14	Beyspiele		unresolved
14	klug		unresolved
14	werden		unresolved
14	p323		unresolved
14	bnn		unresolved
14	frugiferam		unresolved
14	orbem		unresolved
14	habitalem		unresolved
14	nfi		unresolved
14	carcerem		unresolved
14	Tr		tooshort
14	pellius		unresolved
14	solvebat		unresolved
14	reversuros		unresolved
14	domum		unresolved
14	nma		unresolved
14	paid		unresolved
14	Belus		unresolved
14	Persepolis		unresolved
14	sepulchres		unresolved
14	sepulchre		unresolved
14	rv		tooshort
14	Ecc		unresolved
14	isia		unresolved
14	bs		tooshort
14	nothimg		unresolved
14	sepulchres		unresolved
14	sepulchres		unresolved
14	aiab		unresolved
14	obvolutus		unresolved
14	interfecti		unresolved
14	gladio		unresolved
14	sepulchres		unresolved
14	Tia		unresolved
14	bx		tooshort
14	Tp1		unresolved
14	C33		unresolved
14	onustis		unresolved
14	gladio		unresolved
14	onustorum		unresolved
14	crebris		unresolved
14	ictibus		unresolved
14	nsns		unresolved
14	xa		tooshort
14	Maimonides		unresolved
14	i		tooshort
14	paj		unresolved
14	JE		tooshort
14	Evilmerodach		unresolved
14	Nabonned		unresolved
14	CWE		unresolved
14	nt		tooshort
14	Hctores		unresolved
14	aut		unresolved
14	Schlachtbank		unresolved
14	Blutbad		unresolved
14	wba		unresolved
14	Von		unresolved
14	Kolln		unresolved
14	Varr		unresolved
14	ix		unresolved
14	dsH3		unresolved
14	dw		tooshort
14	diis		unresolved
14	J35		unresolved
14	nepos		unresolved
14	nm		tooshort
14	tm		tooshort
14	iaW5		unresolved
14	consanguineum		unresolved
14	reliquias		unresolved
14	progeniem		unresolved
14	tempus		unresolved
14	continnal		unresolved
14	TT		tooshort
14	OV		tooshort
14	demergam		unresolved
14	profundum		unresolved
14	lutum		unresolved
14	perdam		unresolved
14	nxsx		unresolved
14	B		tooshort
14	Abgrund		unresolved
14	des		unresolved
14	versenken		unresolved
14	MB		tooshort
14	B		tooshort
14	KBXBB		unresolved
14	p7t		unresolved
14	n'p'ppp		unresolved
14	laajn		unresolved
14	terens		unresolved
14	evacuans		unresolved
14	mentiar		unresolved
14	iirvTi		unresolved
14	oipflS		unresolved
14	pri		unresolved
14	tvo		unresolved
14	le		tooshort
14	antitnesis		unresolved
14	jwrr		unresolved
14	nipn		unresolved
14	havefactum		unresolved
14	geschehen		unresolved
14	twefth		unresolved
14	Horace		unresolved
14	libitum		unresolved
14	unbiassed		unresolved
14	iiurx		unresolved
14	ern		unresolved
14	Armenia		unresolved
14	Greece		unresolved
14	Thrace		unresolved
14	Illyria		unresolved
14	Hungary		unresolved
14	Dei		unresolved
14	terra		unresolved
14	ipsius		unresolved
14	ecclesiae		unresolved
14	suspicio		unresolved
14	igitur		unresolved
14	hanc		unresolved
14	loqui		unresolved
14	hisce		unresolved
14	nunc		unresolved
14	nominari		unresolved
14	possunt		unresolved
14	ivho	who	wform
14			tooshort
14	vereiteln		unresolved
14	miaa		unresolved
14	ausgereckte		unresolved
14	ve		tooshort
14	rb		tooshort
14	zuriickschrecken		unresolved
14	avertet		unresolved
14	retroaget		unresolved
14	consilium		unresolved
14	ceperit		unresolved
14	gestreckt		unresolved
14	wti		unresolved
14	AJiaz	Ahaz	rule
14	allofthee		unresolved
14	Cappadocia		unresolved
14	Cyprus		unresolved
14	aMcpvl		unresolved
14	oi		tooshort
14	paid		unresolved
14	Jehorarn	Jehoram	rule
14	Ilulatarivy		unresolved
14	Hierozoicon		unresolved
14	Alterthumskunde		unresolved
14	wns		unresolved
14	miseriis		unresolved
14	o		tooshort
14	JHJT1		unresolved
14	rran		unresolved
14	Ashdod		unresolved
14	aittj		unresolved
14	Erx		unresolved
14	Ibs		unresolved
14	liquefactum		unresolved
14	Palaestina		unresolved
14	universum		unresolved
14	Virgil's		unresolved
14	fumantes		unresolved
14	pulvere		unresolved
14	ias		unresolved
14	pisia		unresolved
14	fiiiS'iB		unresolved
14	isia		unresolved
14	Palestina		unresolved
14	hanc		unresolved
14	interpretationem		unresolved
14	totam		unresolved
14	suo		unresolved
14	relinquam		unresolved
14	amplius		unresolved
14	rneminero		unresolved
14	enim		unresolved
14	paradoxa		unresolved
14	communi		unresolved
14	aliena		unresolved
14	xVa		unresolved
14			tooshort
14	ii'a		unresolved
14	oxb		unresolved
14	sxba		unresolved
15	Tirhaka		unresolved
15	n3		tooshort
15	usu		unresolved
15	ja		tooshort
15	AreopoUs		unresolved
15	Rhabmathmom		unresolved
15	Rabbath		unresolved
15	Errabba		unresolved
15	Kerakka		unresolved
15	Bethmeon		unresolved
15	meon		unresolved
15	Maein		unresolved
15	rvs		unresolved
15	Chemosh		unresolved
15	Diban		unresolved
15	rPS		unresolved
15	Hesbdn		unresolved
15	Jericho		unresolved
15	Wady		unresolved
15	Hesban		unresolved
15	Eleaieh		unresolved
15	nsrn		unresolved
15	atbn		unresolved
15	sbti		unresolved
15	heroes		unresolved
15	equipped		unresolved
15	heroes		unresolved
15	vociferentur		unresolved
15	classicum		unresolved
15	canant		unresolved
15	barritum		unresolved
15	faciant		unresolved
15	clamorem		unresolved
15	tollant		unresolved
15	praelio		unresolved
15	U5S5		unresolved
15	Jclagen		unresolved
15	verzaget		unresolved
15	ululabit		unresolved
15	sibi		unresolved
15			tooshort
15	psf		unresolved
15	vectes		unresolved
15	mtt		unresolved
15	ia		tooshort
15	Eglath		unresolved
15	Shelishiyyah		unresolved
15	Eglath		unresolved
15	rtjizfttt		unresolved
15	Lightfoot		unresolved
15	Eglah		unresolved
15	Eglath		unresolved
15	Egels		unresolved
15	Eglah		unresolved
15	Eglah		unresolved
15	Lightfoot's		unresolved
15	Ramathaim		unresolved
15	horon		unresolved
15	Lightfoot		unresolved
15	Eglah		unresolved
15	A7		tooshort
15	AyvCk		unresolved
15	ku		tooshort
15	ZwaQa		unresolved
15	ffyowfu		unresolved
15			tooshort
15	Ejlun		unresolved
15	JL		tooshort
15	Abulfeda		unresolved
15	Eglath		unresolved
15	Shelishiyah		unresolved
15	tt5		unresolved
15	domitura		unresolved
15	trimatu		unresolved
15	antea		unresolved
15	Aristotle		unresolved
15	fibsa		unresolved
15	nbsn		unresolved
15	Lnhith		unresolved
15	33		unresolved
15	Areopolis		unresolved
15	rvmib		unresolved
15	nbSB		unresolved
15	horon		unresolved
15	locuscavitatis		unresolved
15	Ifc		unresolved
15	O1		tooshort
15	ss		tooshort
15	ns		tooshort
15	Pilpel		unresolved
15	isnsn		unresolved
15			tooshort
15	isHs		unresolved
15	Aurivillius		unresolved
15	Lightfoot		unresolved
15	rivorum		unresolved
15	ccnfluentium		unresolved
15	Nimrimorum		unresolved
15	desolationes		unresolved
15	erunt		unresolved
15	Nimrah		unresolved
15	nimrah		unresolved
15	i		tooshort
15	sniatua		unresolved
15	Evvald	Ewald	rule
15	Sft		unresolved
15	herba		unresolved
15	viror		unresolved
15	JSAIAH		unresolved
15	ofjhe		unresolved
15	Rabcnbach		unresolved
15	Ravenbrook		unresolved
15	Wady		unresolved
15	Ahsa		unresolved
15	Burckhardt		unresolved
15	Wady		unresolved
15	Ahsy		unresolved
15	Kerek		unresolved
15	Gebal		unresolved
15	mrH		unresolved
15	Jrirv'		unresolved
15	fTipB		unresolved
15	SX		tooshort
15	paix		unresolved
15	nsn		unresolved
15	Areopolis		unresolved
15	dyalla		unresolved
15	tf		tooshort
15	heroes		unresolved
15	ts		tooshort
15	fiia		unresolved
15	ia		tooshort
15	mappik		unresolved
15	Aurivillius		unresolved
15	Megiddo		unresolved
15	iK		tooshort
15	Admah		unresolved
15	Areopolis		unresolved
15	Admah		unresolved
16	Ahab		unresolved
16	paid		unresolved
16	Petra		unresolved
16	Petra		unresolved
16	Idumean		unresolved
16	a		tooshort
16	paid		unresolved
16	Piua		unresolved
16	Vaa		unresolved
16	Petra		unresolved
16	IJirQa		unresolved
16	Petra		unresolved
16	Trajan		unresolved
16	Hadrian		unresolved
16	Burckhardt		unresolved
16	Seetzen's		unresolved
16	Petra		unresolved
16	Wady		unresolved
16	Irby		unresolved
16	Petra		unresolved
16	Petra		unresolved
16	Petra		unresolved
16	Petra		unresolved
16	edaces		unresolved
16	Virgil		unresolved
16	neighbourhoods		unresolved
16	nisa		unresolved
16	rnsa		unresolved
16	seerns	seems	rule
16	cn		tooshort
16	fiWs		unresolved
16	nxs		unresolved
16	laran		unresolved
16	harbour		unresolved
16	tr		tooshort
16	n'ns		unresolved
16	sxfa		unresolved
16	BB		tooshort
16	bllto		unresolved
16	Gedaliah		unresolved
16	har	bar	rule
16	boured		unresolved
16	wrho		unresolved
16	S'r1		unresolved
16	ttJ		unresolved
16	aturally		unresolved
16	sso		unresolved
16	jS		tooshort
16	Ehtn		unresolved
16	ISSBIB		unresolved
16	b1		tooshort
16	njoa		unresolved
16	quotquot		unresolved
16	ganz		unresolved
16	jammre		unresolved
16	muros		unresolved
16	colloquemini		unresolved
16	iwm		unresolved
16	miittji		unresolved
16	laetantur		unresolved
16	muros		unresolved
16	cocti		unresolved
16	lateris		unresolved
16	xvm		unresolved
16	xxu		unresolved
16	IUT		unresolved
16	wineflagons		unresolved
16	tniD		unresolved
16	iiux		unresolved
16	wm		tooshort
16	uvarum		unresolved
16	nur		unresolved
16	zerschlagen		unresolved
16	als		unresolved
16	betriibt		unresolved
16	WBIIU		unresolved
16	ossthe		unresolved
16	xaTanivovTss		unresolved
16	ia		tooshort
16	pppniB		unresolved
16	overcame		unresolved
16	tt		tooshort
16	Rosenmtiller		unresolved
16	mpviia		unresolved
16	Philadelphia		unresolved
16	iai		unresolved
16	p'n		unresolved
16	ttj		unresolved
16	missiones		unresolved
16	Seetzen		unresolved
16	Szalt		unresolved
16	Burckhardt		unresolved
16	Buckingham		unresolved
16	thce		unresolved
16	h3		tooshort
16	tflebo		unresolved
16	jTns		unresolved
16	inebriabo		unresolved
16	irrigabo		unresolved
16	uberstrome		unresolved
16	pp		tooshort
16	hominem		unresolved
16	Wn		tooshort
16	Schlachtruf		unresolved
16	Herbstruf		unresolved
16			tooshort
16	wri		unresolved
16	audacter		unresolved
16	aeque		unresolved
16	ac		tooshort
16	absurde		unresolved
16	ivine	wine	wform
16	EPK		unresolved
16	nemo		unresolved
16	vociferabitur		unresolved
16	wn		tooshort
16	Palul		unresolved
16	sii		unresolved
16	ls		tooshort
16	Getiimmel		unresolved
16	wilden		unresolved
16	Larm		unresolved
16	harvestshout		unresolved
16	Kirhares		unresolved
16	lafv		unresolved
16	totus		unresolved
16	commovebor		unresolved
16	ivhen	when	wform
16	T1		tooshort
16	haoa		unresolved
16	nr		unresolved
16	Mjoa		unresolved
16	fia		unresolved
16	sieht		unresolved
16	Knobej		unresolved
16	umsonst		unresolved
16	weint		unresolved
16	bai1	bail	rule
16	iripE		unresolved
16	Ephraem		unresolved
16	Syrus		unresolved
16	Chemosh		unresolved
16	bav		unresolved
16	Chemosh		unresolved
16	spalce		unresolved
16	nn		tooshort
16	im		tooshort
16	Tirhakah		unresolved
17	J5		tooshort
17			tooshort
17	1373		unresolved
17	acervus		unresolved
17	ruinae		unresolved
17	Rezon		unresolved
17	Benhadad		unresolved
17	Hazael		unresolved
17	Rezon		unresolved
17	docet		unresolved
17	historia		unresolved
17	mundi		unresolved
17	accidere		unresolved
17	lusu		unresolved
17	quodam		unresolved
17	regna		unresolved
17	iisdem		unresolved
17	vel		unresolved
17	similibus		unresolved
17	nominibus		unresolved
17	oriantur		unresolved
17	occidant		unresolved
17	Chrysorroas		unresolved
17	ns		unresolved
17	Ephrairn	Ephraim	rule
17	isn		unresolved
17	xia		unresolved
17	naa		unresolved
17	itts		unresolved
17	quidem		unresolved
17	bx		tooshort
17	sp		tooshort
17	sj		tooshort
17	sKs		unresolved
17	Erntezeit		unresolved
17	V2		tooshort
17	rn'bbs		unresolved
17	ixujiis		unresolved
17	oyo		unresolved
17	amiral		unresolved
17	fiiis		unresolved
17	IBSO		unresolved
17	Thegleanings		unresolved
17	bs		tooshort
17	fwia		unresolved
17	nsnoi		unresolved
17	oag		unresolved
17	looti		unresolved
17	Ashtoreth		unresolved
17	erectas		unresolved
17	operi		unresolved
17	manuum		unresolved
17	hiBSa		unresolved
17	Selden		unresolved
17	Ashtoreth		unresolved
17	Gotzenhainer		unresolved
17	assn		unresolved
17	fiati		unresolved
17	cippi		unresolved
17			tooshort
17	bsn		unresolved
17	Horesh		unresolved
17	Harosheth		unresolved
17	goim		unresolved
17	Anfevda		unresolved
17	AvtQft		unresolved
17	Symrnachus	Symmachus	rule
17	EJin		unresolved
17	ol		tooshort
17	dpOQQCuot		unresolved
17	xal		unresolved
17	ol		tooshort
17	Evaioi		unresolved
17	thaf		unresolved
17	forsook		unresolved
17	Sisera		unresolved
17	Barak		unresolved
17	itsx		unresolved
17	itisa		unresolved
17	ns		tooshort
17	n3		tooshort
17	s		tooshort
17	Barbarus		unresolved
17	culta		unresolved
17	habebit		unresolved
17	plantabas		unresolved
17	quamvisplantaveris		unresolved
17	nur		unresolved
17	wachsen		unresolved
17	anss		unresolved
17	Ku		unresolved
17	Jideles		unresolved
17	yvrtvpa		unresolved
17	aTtiarov		unresolved
17	sntn		unresolved
17	ijiiaatan		unresolved
17	Mis		unresolved
17	modem	modern	realword
17	Mia		unresolved
17	Tpia		unresolved
17	nw		tooshort
17	comploratio		unresolved
17	iw		tooshort
17	nbn		unresolved
17	ns		tooshort
17	tSwx		unresolved
17	sxs		unresolved
17	tiSiss		unresolved
17	sxs		unresolved
17	iitt		unresolved
17	1		tooshort
17	ia		tooshort
17	Ovid's		unresolved
17	Qualia		unresolved
17	fluctus		unresolved
17	Aequorei		unresolved
17	faciunt		unresolved
17	procul		unresolved
17	audiat		unresolved
17	ipsos		unresolved
17	sonat		unresolved
17	ja		tooshort
17	n		tooshort
17	jixttS		unresolved
17	fugiat		unresolved
17	QQ		tooshort
17	rem		unresolved
17	volubilem		unresolved
17	im		tooshort
17	tempestate		unresolved
17	gegen		unresolved
17	zu		tooshort
17	Zeit		unresolved
17	Todesschrecken		unresolved
17	nn		tooshort
17	iM1		unresolved
17	nsni		unresolved
17	nnfea		unresolved
17	Quemadmodum		unresolved
17	tempestas		unresolved
17	vesperi		unresolved
17	excitata		unresolved
17	paulo		unresolved
17	sedata		unresolved
17	nulla		unresolved
17	amplius		unresolved
17	ideo		unresolved
17	hostibus		unresolved
17	dispulsis		unresolved
17	redeat		unresolved
17	subito		unresolved
17	spem		unresolved
17	laeta		unresolved
17	serenitas		unresolved
17	Antiochus		unresolved
17	Epiphanes		unresolved
17	Nero		unresolved
17	Chosroes		unresolved
17	France		unresolved
17	England		unresolved
17	cumprimis		unresolved
17	studiosis		unresolved
17	theologiae		unresolved
17	ecclesiae		unresolved
17	hostium		unresolved
17	ignorare		unresolved
17	Barak's		unresolved
18	Tirhakah		unresolved
18	Ethiopico		unresolved
18	Cusli	Cush	rule
18	sba		unresolved
18	crx		unresolved
18	Abulwalid		unresolved
18	Vogt		unresolved
18	Aurivillius		unresolved
18	Meroe		unresolved
18	Meroe		unresolved
18	anno		unresolved
18	absumi		unresolved
18	extendat		unresolved
18	Meroe		unresolved
18	BSD		unresolved
18	frps		unresolved
18	terrae		unresolved
18	Huet		unresolved
18	gefliigelter		unresolved
18	Kahne		unresolved
18	insa		unresolved
18	Wahl		unresolved
18	Chiisistan		unresolved
18	Turan		unresolved
18	Astaboras		unresolved
18	Astapus		unresolved
18	Astasobas		unresolved
18	Meroe		unresolved
18	K30		unresolved
18	Meroe		unresolved
18	Dereser		unresolved
18	schwirrt		unresolved
18	rfjten		unresolved
18	ns		tooshort
18	ta11		unresolved
18	Procopius		unresolved
18	Byblus		unresolved
18	OJUJQO		unresolved
18	BxiGTolag		unresolved
18	fiiftlivag		unresolved
18	Theophrastus		unresolved
18	Plutarch		unresolved
18	IUBB		unresolved
18	BIIE		unresolved
18	aiiaa		unresolved
18	Sarn	Sam	rule
18	p		tooshort
18	Iciki		unresolved
18	Ktn		unresolved
18	itn		unresolved
18	sn		tooshort
18	pnK		unresolved
18	D6derlein	Doderlein	rule
18	fifi		unresolved
18	rix		unresolved
18	rniK		unresolved
18	vis		unresolved
18	I'aa		unresolved
18	ncun		unresolved
18	doivn	down	rule
18	knives		unresolved
18	3		tooshort
18	3		tooshort
18	fromttfi		unresolved
18	n5		tooshort
18	rnnj		unresolved
18	J4		tooshort
18	darinnen		unresolved
18	nisten		unresolved
18	darinnen		unresolved
18	liegen		unresolved
18	hyperbolical		unresolved
18	sq		tooshort
18	Abyssinia		unresolved
18	dS		tooshort
18	Meroe		unresolved
18	Tirhakah		unresolved
18	na	na	rule
18	I'a		unresolved
18	ds		tooshort
19	Psammetichus		unresolved
19	Sethos		unresolved
19	Onias		unresolved
19	Manetho		unresolved
19	Psammetichus		unresolved
19	sn		tooshort
19	xtea		unresolved
19	vopoe		unresolved
19	Inl		unresolved
19	vofiov		unresolved
19	Sethos		unresolved
19	Psammetichus		unresolved
19	resemb		unresolved
19			tooshort
19	wx		tooshort
19	tn		tooshort
19	bx		tooshort
19	do	do	rule
19	ts		tooshort
19	Sethos		unresolved
19	Psammetichus		unresolved
19	Sioi		unresolved
19	dominorum		unresolved
19	dominationis		unresolved
19	taisSx		unresolved
19	Sethos		unresolved
19	Psammetichus		unresolved
19	Cambyses		unresolved
19	Ochus		unresolved
19	Charlemagne		unresolved
19	reine		unresolved
19	Ahnung		unresolved
19	nuja		unresolved
19	Mna5		unresolved
19	aj		tooshort
19	Moeris		unresolved
19	lixia		unresolved
19	SB		tooshort
